Id;song;artist;duration_ms;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo
;Ironic - 2015 Remastered;Alanis Morissette;230000;408;582;11;-8.305;1;0.0508;218;0.0;159;0.34;114.926
;U Got It Bad;Usher;247840;816;0.5;1;-4.551;1;0.03;0.0227;1.53e-06;0.0733;654;124.037
;My Boo;Usher;223440;662;507;5;-8.238;1;118;257;0.0;0.0465;652;86.412
;Don't Love You No More (I'm Sorry);Craig David;244160;635;0.54;7;-8.122;1;0.0246;466;0.0;0.0524;586;99.99
;Let Me Love You;Mario;249093;622;593;7;-8.352;0;0.0916;163;0.0;0.0979;595;94.364
;Just a Friend 2002 - Radio Edit;Mario;214200;538;677;0;-6.099;1;187;0.00541;0.0;236;919;132.346
;Say My Name;Destiny's Child;271333;713;678;5;-3.525;0;102;273;0.0;149;738;138.009
;Jumpin', Jumpin';Destiny's Child;230200;771;685;1;-4.639;1;0.0567;0.00543;0.00157;0.0537;683;88.997
;Independent Women, Pt. I;Destiny's Child;221133;0.73;602;6;-3.782;0;206;362;3.69e-06;169;932;97.954
;Bills, Bills, Bills;Destiny's Child;256027;845;576;11;-5.15;0;153;139;0.0;0.0764;455;127.641
;No More (Baby I'ma Do Right);3LW;263440;721;723;2;-7.08;0;0.0631;102;4.4e-06;0.0651;769;88.933
;Summer Is Over feat. Sara Bareilles;Jon McLaughlin;300573;518;666;0;-5.306;1;0.0313;0.0382;2.47e-05;289;254;130.048
;Beautiful Disaster;Jon McLaughlin;251640;415;661;7;-4.629;1;0.0296;201;0.0;143;283;156.177
;Human;Jon McLaughlin;252053;319;664;1;-4.85;1;0.0357;245;0.0;0.0812;441;112.377
;So Close;Jon McLaughlin;226840;386;248;11;-11.42;1;0.0291;787;1.49e-06;143;153;106.259
;In Love With a Girl;Gavin DeGraw;206000;439;906;3;-4.8;1;0.0439;0.0193;0.0;373;0.69;161.905
;Simple Love Song;Anuhea;224987;764;348;9;-7.98;1;0.0643;789;0.0;0.0997;773;119.651
;Honeymoon Avenue;Ariana Grande;339733;685;607;11;-5.301;1;0.0431;214;0.0;345;463;125.011
;Tattooed Heart;Ariana Grande;194707;454;521;7;-4.143;1;0.0285;413;0.0;119;231;72.28
;Almost Is Never Enough;Nathan Sykes;327773;0.4;337;2;-7.404;1;0.0355;831;0.0;0.0934;354;108.196
;Perfect Harmony;Rags Cast;145707;664;0.32;4;-7.356;1;0.0322;789;0.0;152;0.71;141.916
;Pyramid (feat. Iyaz);Charice;235947;562;659;10;-5.234;1;0.0824;268;0.0;133;246;87.539
;Best Friend;Jason Chen;233000;637;659;3;-6.964;1;0.0409;0.74;0.0;227;531;102.029
;Over And Over Again;Nathan Sykes;246896;0.47;271;8;-8.335;1;0.0392;962;0.0;106;396;129.623
;Put Your Arms Around Me;Natasha Bedingfield;222733;758;699;0;-4.217;1;51;126;0.0;0.0643;724;95.011
;Try Everything;Shakira;196853;704;604;1;-4.865;1;0.0308;0.0269;0.0;0.0835;486;115.48
;Starving;Hailee Steinfeld;181880;712;0.62;4;-4.187;1;0.0888;0.39;0.0;0.0994;519;99.953
;I Dare You;Bea Miller;206013;616;709;10;-6.134;1;0.0312;0.00406;2.56e-06;501;545;122.984
;Force of Nature;Bea Miller;241813;658;566;7;-6.179;1;0.0259;771;0.0;167;513;80.035
;Perfect Picture;Bea Miller;187973;555;0.79;3;-5.777;1;0.0507;0.0305;0.0;94;519;79.016
;Tangled Up In Me;Skye Sweetnam;164347;0.51;708;9;-3.092;0;51;0.0278;3.86e-06;117;767;188.058
;Why Can't I?;Liz Phair;208360;487;759;11;-4.849;1;0.0405;0.0273;0.0;165;238;80.958
;God Is a DJ;P!nk;225400;635;977;5;-3.213;0;0.0588;0.0901;2.61e-06;241;431;111.955
;Save My Soul;JoJo;224848;406;638;9;-6.085;0;0.13;0.0637;0.0;107;404;177.916
;Mad Love.;JoJo;244413;277;604;0;-3.778;0;62;0.0368;0.0;365;0.28;199.519
;Secret Love;JoJo;239880;776;507;9;-5.752;0;0.0405;0.19;0.0;0.12;0.51;98.051
;Dear No One;Tori Kelly;197847;498;586;6;-5.936;1;0.31;122;0.0;106;489;81.945
;First Heartbreak;Tori Kelly;204960;657;485;3;-5.634;0;0.0672;466;0.0;0.0889;402;135.805
;Video;India.Arie;249960;652;621;9;-8.677;0;263;104;5.3e-06;0.0382;647;169.983
;"Beauty and the Beast - From ""Beauty and the Beast""";Ariana Grande;227928;494;542;6;-6.995;1;0.0277;152;0.0;101;246;81.34
;I2I;Tevin Campbell;241387;732;772;11;-7.974;0;0.0382;0.0458;0.0;0.76;763;130.14
;Confetti Falling;Big Time Rush;242973;557;796;3;-4.147;1;0.0482;0.00411;0.0;0.0951;452;127.999
;You Gotta Be;Des'ree;245200;627;669;0;-9.985;1;0.0412;211;2.72e-06;111;0.5;94.029
;Can't Blame a Girl for Trying;Sabrina Carpenter;169307;616;401;0;-7.318;1;0.0344;429;0.0;161;354;143.75
;Eyes Wide Open;Sabrina Carpenter;192720;586;637;8;-6.621;1;0.0274;0.00486;2.97e-06;112;331;88.025
;"Wildside - From ""Adventures in Babysitting""";Sofia Carson;187960;763;569;6;-5.585;1;0.0401;0.00397;7.85e-05;0.0755;751;122.988
;Can I Have This Dance;High School Musical Cast;243773;539;658;0;-5.109;1;0.0295;256;0.0;286;494;136.357
;Hold On;Wilson Phillips;266867;679;657;5;-9.897;1;0.0255;0.4;0.0;0.0497;558;97.8
;Be My Baby;Bea Miller;164840;627;871;1;-4.403;0;0.0336;0.0156;4.63e-06;0.23;677;129.059
;Photograph (feat. Bea Miller);Boyce Avenue;260187;717;0.32;3;-8.393;1;0.0283;828;0.0;107;331;107.946
;Closer (feat. Sarah Hyland);Boyce Avenue;244189;694;472;8;-8.62;1;0.0281;0.41;0.0;233;466;95.002
;"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack";Hailee Steinfeld;178320;0.51;602;3;-6.317;1;0.0616;299;0.0;126;305;148.077
;From This Moment On;Shania Twain;291640;428;514;7;-5.021;1;0.0271;382;0.0;186;141;135.819
;You're Still The One;Shania Twain;212560;551;527;3;-7.119;1;0.0302;0.45;0.0;0.0867;662;133.758
;Everywhere;Michelle Branch;214827;523;828;1;-4.696;1;0.0762;0.0136;0.000255;165;473;96.952
;Just The Girl;The Click Five;234147;571;0.89;9;-1.6;1;0.0395;0.00509;0.0;0.0769;725;110.958
;Pieces Of Me;Ashlee Simpson;217440;0.5;802;2;-4.205;1;104;0.0535;0.0;103;743;174.039
;She Looks So Perfect;5 Seconds of Summer;202496;493;956;1;-4.221;0;138;0.000668;0.0;416;467;160.006
;She's Kinda Hot;5 Seconds of Summer;216454;659;0.9;4;-4.856;1;0.0317;0.00216;0.0;111;882;118.04
;Billie Jean;Michael Jackson;293827;0.92;654;11;-3.051;0;0.0401;0.0236;0.0158;0.0359;856;117.046
;Beat It - Single Version;Michael Jackson;258040;779;867;3;-3.704;0;0.0457;0.0491;7.98e-06;197;918;138.858
;Black or White - Single Version;Michael Jackson;198507;758;927;9;-2.768;1;0.0509;0.11;0.0285;374;953;115.076
;The Way You Make Me Feel;Michael Jackson;297400;608;816;1;-5.926;1;0.11;0.0367;0.000554;116;497;114.484
;Man In The Mirror;Michael Jackson;319307;794;798;8;-5.639;1;0.0366;0.43;1.15e-05;114;268;100.338
;P.Y.T. (Pretty Young Thing);Michael Jackson;238733;888;815;11;-4.909;0;0.0404;0.23;0.000424;127;0.96;127.273
;Ultimate;Lindsay Lohan;186867;492;797;11;-4.666;1;0.0388;0.00388;0.0;466;533;79.513
;If I Were a Boy;Beyoncé;249147;632;518;6;-6.126;1;0.0313;107;0.0;354;0.45;90.007
;With You;Chris Brown;252053;658;696;3;-4.293;1;0.0707;143;0.0;131;655;85.998
;Forever;Chris Brown;278036;672;819;11;-4.457;1;0.0463;0.0371;0.000184;203;452;120.013
;A Thousand Years;Christina Perri;285120;421;407;10;-7.445;1;0.0267;309;0.000961;0.11;168;139.028
;Gave Me Something;Jess Glynne;207145;589;0.83;1;-5.547;1;0.0984;0.0345;0.0;344;595;94.999
;Hold My Hand;Jess Glynne;227344;642;823;0;-5.717;1;0.0289;0.00159;0.0;0.0776;441;122.977
;"When Will My Life Begin - From ""Tangled""/Soundtrack Version";Mandy Moore;152333;677;437;4;-7.413;1;0.0322;106;0.0;0.0897;455;108.054
;"I See the Light - From ""Tangled""/Soundtrack Version";Mandy Moore;224240;0.24;0.16;5;-14.213;1;0.0301;845;0.0;0.0842;199;92.742
;Torn;Natalie Imbruglia;244667;575;886;5;-5.182;1;34;0.0647;0.000187;709;608;96.308
;Ain't Nobody;Chaka Khan;281773;794;891;1;-6.918;1;0.0439;197;9.04e-05;136;813;104.315
;Dreams;The Cranberries;271560;555;0.63;4;-13.11;1;0.0353;0.0029;0.00681;336;488;128.661
;I Knew I Loved You;Savage Garden;251253;556;517;9;-8.769;1;0.0287;307;0.00115;77;779;169.938
;Un-Break My Heart;Toni Braxton;270333;625;426;2;-8.392;0;0.0271;413;0.0;116;123;110.018
;Breathe Again;Toni Braxton;269173;689;677;0;-6.36;1;0.0326;0.0704;0.0;0.0877;265;153.919
;You're Makin' Me High;Toni Braxton;267440;852;563;10;-8.663;0;0.0377;0.0117;1.96e-05;119;887;92.112
;My Little Secret;Xscape;268040;814;431;8;-9.125;1;0.0936;371;0.0;335;546;129.957
;One Of Those Love Songs;Xscape;255453;701;383;10;-9.016;1;0.0284;0.0527;0.0;0.0525;241;135.877
;Softest Place On Earth;Xscape;256720;773;309;7;-8.5;0;0.0339;415;0.00014;111;411;128.105
;The Arms of the One Who Loves You;Xscape;260427;657;456;0;-8.917;1;0.0345;311;0.0;0.0922;181;115.4
;He Wasn't Man Enough;Toni Braxton;261933;739;947;11;-1.915;0;0.0412;0.00947;2.99e-05;326;762;88.009
;Secret Love Song;Little Mix;249813;534;642;9;-3.971;1;0.0504;259;0.0;0.29;139;92.963
;I Can't Fall in Love Without You;Zara Larsson;180640;485;332;4;-9.244;1;0.0338;784;0.000122;146;255;130.813
;Lost Boy;Ruth B.;275280;0.71;0.0565;7;-15.099;1;0.0534;965;0.0;0.0889;352;123.994
;Yesterday;Atmosphere;203720;849;531;7;-5.534;1;258;524;0.0;0.0693;771;91.927
;Honest;Joseph;168480;413;439;10;-8.537;1;31;622;0.00562;0.0704;336;97.942
;When Will I Learn;Kina Grannis;193917;513;274;0;-13.577;1;0.0289;904;9.27e-06;0.1;381;129.834
;Lady Brain;The Harmaleighs;171046;447;288;4;-9.131;1;0.0298;701;1.56e-06;0.0915;352;139.522
;Cleopatra;The Lumineers;201413;546;0.76;8;-6.763;1;0.0428;265;7.47e-05;0.0948;461;151.456
;Heavy;Birdtalker;264151;614;549;5;-6.986;1;0.0516;286;2.64e-06;142;255;77.926
;Celeste;Ezra Vine;203310;604;841;1;-5.145;1;0.0423;0.0299;0.00382;136;585;138.976
;Don't Say;Lullanas;201333;606;411;1;-11.765;1;0.0316;859;0.00247;252;234;117.819
;Like Home;Colin & Caroline;186492;661;544;7;-11.193;1;0.0304;323;0.0222;0.0871;307;139.012
;I Know;Sammy Brue;195107;644;523;4;-7.66;1;0.0378;395;0.0;93;453;95.966
;Adventurers;Holley Maher;150706;645;0.52;1;-7.417;1;0.0576;208;0.0;0.0842;395;169.986
;Back to You;WILD;195000;499;0.94;0;-2.741;1;0.0332;0.0897;7.28e-05;109;451;112.02
;Memorial Day;The Accidentals;238093;0.52;497;2;-9.925;1;0.0403;185;0.00785;109;0.41;148.895
;Fire;Majozi;202163;655;873;7;-4.992;0;0.0692;0.0754;0.0;105;571;130.018
;I Keep Ticking On;The Harmaleighs;156360;602;771;3;-4.494;1;0.04;245;0.0;107;387;125.024
;Automatic;Castro;233760;626;601;2;-6.4;1;0.0309;266;0.00405;112;187;120.046
;Ohio - filous Remix;Damien Jurado;245960;599;699;1;-7.588;0;0.1;0.58;276;108;312;120.927
;I Took A Pill In Ibiza - Seeb Remix;Mike Posner;198760;678;783;7;-4.672;0;0.0828;0.0331;1.51e-05;134;687;102.0
;Bath Salts;Travis Hayes;152869;611;487;2;-10.629;1;0.0275;0.0816;116;111;667;105.034
;Nocturne No.1 In B Flat Minor, Op.9 No.1;Frédéric Chopin;336000;206;0.0347;1;-25.351;1;0.0431;994;828;131;0.0378;67.584
;Semi-Charmed Life;Third Eye Blind;268360;0.64;864;7;-6.576;1;0.0315;0.00832;0.0;123;735;102.026
;Mr. Jones;Counting Crows;272507;581;817;0;-6.542;1;0.0382;211;1.42e-06;246;772;141.607
;Two Princes;Spin Doctors;256733;543;912;7;-10.71;1;0.0601;0.00162;2.1e-06;0.0565;0.83;103.731
;Save Tonight;Eagle-Eye Cherry;239227;547;693;0;-8.786;1;0.0353;9.24e-05;5.46e-05;113;581;119.567
;Hey Jealousy;Gin Blossoms;236067;464;785;6;-7.42;0;0.0436;0.00117;1.46e-06;328;505;153.005
;Good;Better Than Ezra;185093;615;657;7;-6.873;1;29;0.000372;0.0204;132;0.78;109.95
;If You Could Only See;Tonic;263280;417;946;10;-4.056;0;0.0507;0.00131;0.0;154;501;95.245
;You Get What You Give;New Radicals;300773;618;896;2;-5.357;1;0.0307;171;0.0;0.0875;727;113.961
;Why I'm Here;Oleander;238093;638;666;8;-7.056;0;0.0233;0.00913;0.000843;111;474;100.01
;Lump;The Presidents Of The United States Of America;134200;499;873;6;-3.902;1;0.0386;0.00468;0.0;165;869;142.726
;Someday - Remastered;Sugar Ray;243333;743;0.67;1;-4.547;0;0.0293;0.0108;0.0702;0.22;934;110.832
;All I Want;Toad The Wet Sprocket;196116;0.6;811;5;-7.693;1;0.0788;0.0558;6.82e-06;109;601;124.303
;Push;Matchbox Twenty;238667;0.42;672;6;-7.902;1;27;0.0067;0.0;108;459;168.019
;What's Up?;4 Non Blondes;295493;561;555;11;-9.734;0;0.0287;0.16;0.0;114;509;134.369
;Absolutely (Story of a Girl) - Radio Mix;Nine Days;189333;481;0.94;7;-5.204;1;66;0.000891;0.0;0.0939;643;96.493
;Roll To Me;Del Amitri;132307;566;804;6;-5.783;1;0.0364;417;0.0;112;868;149.989
;Hey Leonardo (She Likes Me For Me);Blessid Union Of Souls;208493;637;846;1;-3.663;1;0.0346;0.0437;0.0;105;596;103.119
;Inside Out;Eve 6;219467;483;818;11;-7.666;1;0.0444;114;0.0;367;0.69;175.668
;Blister in the Sun - 2002 Remastered Version;Violent Femmes;144333;701;261;0;-19.846;1;0.0938;219;0.0;0.0821;895;97.042
;Cannonball;The Breeders;215573;498;685;3;-11.795;1;0.0394;0.00971;775;365;781;112.49
;Iris;The Goo Goo Dolls;289907;291;0.79;11;-5.683;0;0.0363;0.00133;5.61e-06;0.0811;493;155.667
;Into Your Arms;The Lemonheads;164467;0.48;891;2;-5.001;1;0.0332;0.0271;3.24e-06;185;646;123.961
;Mmm Mmm Mmm Mmm;Crash Test Dummies;235173;0.58;575;3;-7.72;1;0.0231;0.25;1.83e-05;0.0813;372;92.934
;Hollaback Girl;Gwen Stefani;199853;926;916;10;-2.221;0;0.0929;0.35;6.17e-06;0.0234;903;110.007
;SexyBack;Justin Timberlake;242733;967;583;7;-5.562;0;0.0789;0.0584;0.0;0.0519;965;117.0
;I Gotta Feeling;The Black Eyed Peas;289133;741;748;0;-6.299;1;0.0264;0.0823;0.0;0.34;616;127.965
;...Baby One More Time;Britney Spears;211160;757;725;0;-4.86;0;0.0315;185;5.56e-05;568;887;92.96
;Genie In A Bottle (Album Version);Christina Aguilera;217893;618;794;1;-6.985;1;126;173;0.000226;144;919;175.822
;Fantasy;Mariah Carey;243493;671;727;7;-7.585;1;35;139;0.0;123;0.82;102.358
;No Scrubs;TLC;214400;743;675;8;-4.267;0;0.0953;0.0251;0.000717;0.0685;604;92.909
;Drive;Incubus;232987;639;849;4;-5.474;0;0.0361;0.0661;0.02;0.15;668;90.562
;My Own Worst Enemy;Lit;169027;494;946;4;-2.757;1;0.0637;0.00129;0.0;398;713;103.408
;Wannabe - Radio Edit;Spice Girls;173027;768;864;11;-6.145;1;0.0324;101;0.0;162;876;110.008
;Tearin' up My Heart - Radio Edit;*NSYNC;211000;686;915;7;-4.447;1;0.0364;0.0028;7.16e-06;233;784;110.054
;I Try;Macy Gray;239440;593;642;2;-7.284;1;0.0299;313;0.000582;0.0804;755;76.403
;Ironic;Alanis Morissette;225933;295;593;11;-7.572;1;0.0555;0.25;0.0;236;361;85.482
;Learn to Fly;Foo Fighters;234800;439;931;11;-2.59;0;0.0473;1.92e-05;1.21e-05;193;516;135.944
;Smooth;Santana;294987;609;923;9;-3.908;1;0.0338;0.16;4.73e-06;295;0.96;115.996
;I Want It That Way;Backstreet Boys;213000;667;728;6;-5.476;0;0.0272;161;0.0;199;449;99.014
;Truly Madly Deeply;Savage Garden;279400;566;705;0;-7.569;1;0.0311;0.43;0.0;109;785;168.152
;(You Drive Me) Crazy;Britney Spears;198067;748;939;0;-4.288;0;0.0341;0.0534;0.0;0.32;962;104.001
;Pretty Fly (For a White Guy);The Offspring;188107;0.72;898;11;-3.701;0;0.0997;0.0962;0.0;0.0675;964;143.431
;Everybody (Backstreet's Back) - Radio Edit;Backstreet Boys;225253;706;893;10;-4.355;0;0.0449;0.0449;1.04e-06;301;616;108.006
;Remember the Time;Michael Jackson;239227;831;921;5;-2.383;0;0.0581;153;0.00213;305;808;108.002
;Meet Virginia;Train;239933;675;553;7;-7.775;1;0.0486;0.0863;7.58e-06;118;0.57;90.02
;Last Kiss;Pearl Jam;195467;622;692;7;-6.97;1;0.0276;363;0.000158;193;758;112.053
;Jump;Kris Kross;195107;749;745;2;-10.625;1;164;0.000501;0.00403;333;461;101.972
;Girls, Girls, Girls;Mötley Crüe;270427;0.6;931;7;-4.647;1;0.0734;0.0296;7.1e-05;392;527;140.123
;Don't Stop Me Now - Remastered 2011;Queen;209413;559;868;5;-5.276;1;0.17;0.0475;0.000176;776;608;156.295
;Coming Around Again;Carly Simon;219160;631;363;5;-14.331;1;0.0336;632;4.64e-05;84;268;138.367
;Hips Don't Lie;Shakira;218093;778;824;10;-5.892;0;0.0712;284;0.0;405;767;100.024
;Don't Cha;The Pussycat Dolls;272080;875;631;1;-3.475;1;99;0.00542;2.54e-06;127;552;120.002
;Every time we touch;Cascada;197124;633;976;8;-5.362;1;0.0519;0.00281;1.29e-05;382;471;142.027
;Where Is The Love?;The Black Eyed Peas;272533;835;687;5;-3.18;1;184;101;0.0;132;826;94.059
;Don't Stop The Music;Rihanna;267080;853;676;6;-5.533;0;0.0715;0.0446;3.37e-05;0.0514;558;122.65
;Survivor;Destiny's Child;254027;514;911;1;-2.027;0;0.41;0.0559;0.0;775;614;161.109
;Last Friday Night (T.G.I.F.);Katy Perry;230747;649;815;3;-3.796;0;0.0415;0.00125;4.31e-05;671;774;126.03
;Whenever, Wherever;Shakira;197027;793;832;1;-4.861;0;0.0405;265;6.84e-06;207;859;107.647
;Poker Face;Lady Gaga;237200;851;806;4;-4.618;1;0.0788;0.12;1.39e-06;122;769;119.002
;Complicated;Avril Lavigne;244507;585;776;5;-5.898;1;0.0459;0.0572;7.74e-06;0.3;0.43;77.987
;Das Lied Der Schluempfe;Vader Abraham;243493;658;781;9;-8.759;1;124;132;0.0;0.0877;929;168.883
;Because We Want To;Billie Piper;226333;0.81;885;1;-10.116;0;0.0659;121;3.39e-06;191;853;107.024
;Cheeky Song (Touch My Bum);The Cheeky Girls;205080;757;902;7;-6.747;1;0.0369;0.0174;6.04e-06;0.0975;853;130.05
;Agadoo - original;Black Lace;187760;618;0.96;4;-6.382;1;0.0327;0.00599;0.0;58;949;131.988
;Achy Breaky Heart;Billy Ray Cyrus;204960;766;725;9;-6.36;1;0.0294;0.0561;0.0;0.0942;964;121.797
;Jenny from the Block - Track Masters Remix;Jennifer Lopez;187840;845;768;6;-5.448;1;188;0.00733;5.04e-06;0.0575;954;100.0
;Look At Me;Geri Halliwell;272160;0.64;947;9;-3.925;0;102;0.0581;0.0;0.0656;0.68;145.108
;(Everything I Do) I Do It For You;Bryan Adams;393827;524;429;1;-10.064;1;0.0279;0.0803;1.37e-05;0.0726;237;131.206
;Against All Odds (Take a Look at Me Now);Mariah Carey;200400;498;467;1;-7.283;1;0.03;573;0.0;103;402;117.78
;Anyone Can Fall In Love;Anita Dobson;212288;672;709;1;-7.884;1;0.0232;284;0.000608;83;652;98.972
;There's No One Quite Like Grandma - 2003 Remastered Version;St. Winifred's School Choir;182213;528;271;3;-12.762;1;0.0299;674;0.0;0.19;0.49;136.08
;Earth Song - Remastered Version;Michael Jackson;406280;511;453;3;-6.803;0;0.0314;453;0.000212;0.0865;142;138.309
;The Lady In Red;Chris de Burgh;259040;0.53;445;10;-10.907;1;0.0318;342;4.28e-06;0.0423;495;77.092
;"My Heart Will Go On (Love Theme from ""Titanic"")";Céline Dion;281253;433;364;4;-8.842;1;0.0293;707;3.75e-06;171;0.0384;98.981
;Can I Touch You...There?;Michael Bolton;315787;563;847;0;-6.19;1;325;267;0.0;243;0.81;82.757
;Lucky;Britney Spears;205507;764;811;1;-5.245;1;0.0323;0.25;0.000112;198;967;95.024
;Believe;Cher;238693;653;933;6;-6.041;1;0.0522;0.00754;0.0;0.0574;413;132.965
;Macarena;Los Del Rio;249382;927;721;8;-12.561;1;0.0908;422;4.36e-05;0.0422;966;103.018
;Boys;Sabrina;234827;0.85;623;5;-12.256;0;34;0.16;523;0.0395;963;119.891
;Shaddap You Face;Joe Dolce;193160;762;705;4;-5.082;1;0.0991;441;0.0;118;776;119.439
;Ice Ice Baby;Vanilla Ice;268840;959;545;7;-14.855;1;0.0623;0.0336;0.0;0.15;733;115.266
;Touch Me (I Want Your Body);Samantha Fox;222029;664;679;9;-9.08;0;0.0298;154;0.000307;0.0694;728;104.851
;Grandad;Clive Dunn;204827;836;395;3;-12.015;1;0.0336;719;1.4e-05;0.0694;575;104.058
;Puppy Love;Donny Osmond;184800;191;664;1;-4.125;1;0.0456;537;1.23e-06;353;545;203.822
;Girl You Know It's True;Milli Vanilli;197933;771;812;10;-6.113;0;133;0.00769;0.0013;0.37;524;97.721
;Mysterious Girl;Peter Andre;216613;653;748;10;-6.323;0;211;0.0588;0.0;194;809;172.008
;Every Loser Wins;Nick Berry;191009;366;363;3;-9.768;1;0.0288;721;0.000636;154;262;132.758
;MMMBop;Hanson;267947;685;948;9;-5.182;1;0.0457;0.00513;0.00347;0.17;627;104.881
;I'd Do Anything For Love (But I Won't Do That);Meat Loaf;322933;423;655;2;-5.374;1;0.0812;677;0.0;317;298;103.72
;To Roz Bikini (Itsy, Bitsy, Teenie, Weenie);Polina;152400;687;724;7;-4.206;1;69;483;0.0;57;974;139.705
;Hoochie Mama;2 LIVE CREW;179000;895;883;7;-8.919;1;216;0.00141;0.000383;274;893;131.644
;Rockstar;Nickelback;252040;616;0.91;0;-3.004;1;0.0386;0.0459;0.0;343;684;144.073
;Miracles;Insane Clown Posse;312640;668;897;6;-3.982;1;255;288;0.0;513;512;95.952
;Fuck You Bitch;Wheeler Walker Jr.;202787;549;576;9;-6.282;1;0.0263;0.0364;1.94e-06;147;462;118.709
;Fog On the Tyne;Lindisfarne;203067;615;403;0;-17.264;1;102;141;0.0;0.0706;707;80.171
;Cha Cha Slide;Mr. C;222080;854;903;11;-6.821;0;147;0.0423;0.00576;316;818;131.02
;How You Remind Me - LP Mix;Nickelback;223840;446;764;10;-5.042;1;33;0.00135;0.0;99;0.52;172.094
;Burn It To The Ground;Nickelback;211067;614;873;11;-6.353;1;0.0616;0.000204;504;346;615;132.074
;If Today Was Your Last Day;Nickelback;249067;485;911;3;-5.749;1;0.0355;8.67e-05;0.0;92;0.55;89.956
;When We Stand Together;Nickelback;190787;446;0.9;10;-3.541;0;0.0489;0.000102;1.89e-05;0.0404;884;187.961
;Fuck Kd;StaRR Lyfe;150152;947;829;9;-5.337;0;361;0.0707;0.0;0.28;837;129.991
;Now I Do What I Want;Lil Zay Poppin;183484;466;0.72;9;-6.105;1;348;0.17;0.0;315;393;139.87
;300 Violin Orchestra;Jorge Quintero;178026;591;0.75;1;-6.599;0;0.0479;342;363;0.0804;0.38;149.931
;Shape of You (Major Lazer Remix) [feat. Nyla & Kranium];Ed Sheeran;192000;682;812;1;-2.691;0;118;0.00574;0.0;0.0553;347;104.891
;Party Monster;The Weeknd;249213;585;612;1;-8.341;1;0.0806;181;1.03e-05;293;173;77.487
;U got 2 believe;Paulo Mendonca;208332;616;908;10;-6.867;0;0.0551;0.00194;0.00235;0.0345;0.81;92.984
;Sah;Al Massrieen;224000;682;518;8;-10.089;1;227;626;0.43;0.0552;963;118.539
;Oh Devil;Electric Guest;217587;904;517;7;-7.287;0;0.0598;119;0.0147;176;722;96.999
;Shut Up and Dance;WALK THE MOON;199080;578;866;1;-3.804;1;0.0619;0.00701;0.0;257;619;128.038
;Anna Sun;WALK THE MOON;321280;472;844;10;-6.578;1;54;0.00173;0.0;0.24;343;140.034
;Work This Body;WALK THE MOON;175907;421;831;4;-5.128;1;107;0.0283;0.0;464;489;134.027
;Tightrope;WALK THE MOON;209187;467;794;1;-6.174;0;0.0349;8.39e-05;0.00204;103;577;162.435
;Different Colors;WALK THE MOON;222053;0.48;826;0;-4.602;1;0.0397;0.000797;1.01e-06;125;701;96.0
;Avalanche;WALK THE MOON;218720;594;858;9;-4.339;1;0.0387;0.00059;3.11e-06;0.0642;646;138.021
;Jenny;WALK THE MOON;245133;544;788;5;-5.593;0;0.0474;0.000366;0.0;141;821;148.121
;Portugal;WALK THE MOON;241253;446;881;2;-4.368;1;0.0545;0.00749;0.0;0.13;428;169.889
;Quesadilla;WALK THE MOON;195280;551;732;9;-6.081;1;0.0627;0.0019;0.0;0.0764;628;145.107
;Aquaman;WALK THE MOON;240000;0.63;772;1;-6.986;1;0.0297;0.51;2.26e-05;0.0881;714;99.964
;Paris - Pegboard Nerds Remix;The Chainsmokers;174240;333;913;2;-3.722;1;0.0808;0.0202;0.0;146;129;99.889
;Quit You - Wuki Remix;Lost Kings;259889;743;889;10;-5.567;1;0.0409;0.00363;143;383;186;103.963
;Don't Let Me Down - Zomboy Remix;The Chainsmokers;265600;465;953;8;-4.684;0;295;0.00087;0.0146;226;554;160.064
;Faded - Slushii Remix;Alan Walker;211853;0.68;725;6;-3.92;1;0.0611;0.0316;1.81e-05;112;0.26;140.048
;Can't Get Enough - Pegboard Nerds Remix;Tommie Sunshine;245656;619;949;6;-4.64;0;0.0658;0.00499;0.000418;179;257;149.935
;Light - Loosid Remix;San Holo;231667;0.52;809;1;-4.18;1;0.05;0.0935;0.0035;0.0939;362;170.032
;Something Just Like This - ARMNHMR Remix;The Chainsmokers;224320;484;609;11;-5.652;0;0.0303;0.00262;0.0;339;266;131.049
